universe,base,label,h,regime,n,ic_base,diff,lo,hi,pos
과매도프록시,lv60+to20,+amt20,20,강세,297,0.18802539514036948,-0.05026963530994347,-0.06207004436113293,-0.0407786377703688,0.13468013468013468
과매도프록시,lv60+to20,+amt20,20,조정,56,0.10152218125833302,-0.004903311802196818,-0.02130018788750949,0.02087778964165372,0.39285714285714285
과매도프록시,lv60+to20,+amt20,20,반등,48,0.10699258132297713,-0.015800674135802977,-0.03261239447160498,-0.0016479037424372673,0.3333333333333333
과매도프록시,lv60+to20,+amt20,20,약세,228,0.12078914620778637,-0.0026283596574082227,-0.011722890558868429,0.005552437390548892,0.4517543859649123
과매도프록시,lv60+to20,+max5_21,20,전체,629,0.149768447926923,-0.0027333712734600715,-0.0061258178172796714,0.001277661327752023,0.4594594594594595
과매도프록시,lv60+to20,+max5_21,20,강세,297,0.18802539514036948,-0.007265169112217327,-0.011675560088126726,-0.0021276744166363166,0.39730639730639733
과매도프록시,lv60+to20,+max5_21,20,조정,56,0.10152218125833302,-0.005839012420236816,-0.017478102631739992,0.001618214875132906,0.44642857142857145
과매도프록시,lv60+to20,+max5_21,20,반등,48,0.10699258132297713,0.006911212221733465,-0.0030508099000793867,0.019893856923055446,0.6041666666666666
과매도프록시,lv60+to20,+max5_21,20,약세,228,0.12078914620778637,0.00190224212373779,-0.001964650791092205,0.006906737454483538,0.5131578947368421
과매도프록시,lv60+to20,+bbw20,20,전체,629,0.149768447926923,-0.002322985178493917,-0.006116355867209354,0.0016090977276988076,0.4848966613672496
과매도프록시,lv60+to20,+bbw20,20,강세,297,0.18802539514036948,-0.005805814070205066,-0.011141361505028917,-9.430512319895115e-05,0.4444444444444444
과매도프록시,lv60+to20,+bbw20,20,조정,56,0.10152218125833302,0.007539478420504127,-0.004524022576859353,0.0219638674177437,0.6964285714285714
과매도프록시,lv60+to20,+bbw20,20,반등,48,0.10699258132297713,0.0033121386704046784,-0.005853031540939733,0.01254958714706655,0.6041666666666666
과매도프록시,lv60+to20,+bbw20,20,약세,228,0.12078914620778637,-0.0013948436234623902,-0.00586162297933888,0.003866437334333467,0.4605263157894737
과매도프록시,lv60+to20,+sma20gap,20,전체,629,0.149768447926923,-0.008881850702364478,-0.013008678963807746,-0.004945980859877233,0.3942766295707472
과매도프록시,lv60+to20,+sma20gap,20,강세,297,0.18802539514036948,-0.011264834933038531,-0.017471830855642998,-0.005631564404831072,0.37373737373737376
과매도프록시,lv60+to20,+sma20gap,20,조정,56,0.10152218125833302,-0.0019271182919370236,-0.0145477251292241,0.012174821499337135,0.5535714285714286
과매도프록시,lv60+to20,+sma20gap,20,반등,48,0.10699258132297713,-0.0038064747938786245,-0.015052217616465788,0.00581366296209395,0.5208333333333334
과매도프록시,lv60+to20,+sma20gap,20,약세,228,0.12078914620778637,-0.008554380272895462,-0.014227382545181843,-0.001374277781697636,0.35526315789473684
과매도프록시,lv60+to20,+rsi14,20,전체,629,0.149768447926923,-0.01609797203754715,-0.022947040639876005,-0.009363226428975678,0.31160572337042924
과매도프록시,lv60+to20,+rsi14,20,강세,297,0.18802539514036948,-0.030357179631245974,-0.03680627989847732,-0.02317652409949254,0.18518518518518517
과매도프록시,lv60+to20,+rsi14,20,조정,56,0.10152218125833302,-0.014984463791047082,-0.03184445099024976,0.0037563470579851316,0.26785714285714285
과매도프록시,lv60+to20,+rsi14,20,반등,48,0.10699258132297713,-0.008694266307651808,-0.019321717092755715,0.0017492517500512644,0.4166666666666667
과매도프록시,lv60+to20,+rsi14,20,약세,228,0.12078914620778637,0.0006443539207404474,-0.011657663251610264,0.011459882819094257,0.4649122807017544
과매도프록시,lv60+to20,+dd52,20,전체,629,0.149768447926923,0.003731126849526785,-0.0018406515614950336,0.009585019877651873,0.5405405405405406
과매도프록시,lv60+to20,+dd52,20,강세,297,0.18802539514036948,0.008310640957250075,-0.00094389422032924,0.016624858777083522,0.5993265993265994
과매도프록시,lv60+to20,+dd52,20,조정,56,0.10152218125833302,0.019921181397229613,0.004285414500883682,0.041254319996440005,0.6607142857142857
과매도프록시,lv60+to20,+dd52,20,반등,48,0.10699258132297713,0.005333405365212232,-0.004583677539265319,0.015862968066334526,0.5416666666666666
과매도프록시,lv60+to20,+dd52,20,약세,228,0.12078914620778637,-0.006548119261956009,-0.017414930961984695,0.005019289378030812,0.4342105263157895
과매도프록시,lv60+to20,+ev_buyback60,20,전체,629,0.149768447926923,8.737318069858631e-05,-0.0011351539691522598,0.001230457898888112,0.5246422893481717
과매도프록시,lv60+to20,+ev_buyback60,20,강세,297,0.18802539514036948,0.0006495197889422815,-0.0013473793062042465,0.002588533664453481,0.531986531986532
과매도프록시,lv60+to20,+ev_buyback60,20,조정,56,0.10152218125833302,0.0002664698592228166,-0.0026125439697352935,0.0025593243261887557,0.6071428571428571
과매도프록시,lv60+to20,+ev_buyback60,20,반등,48,0.10699258132297713,-0.000353752781002639,-0.0030130779938065374,0.0023352403480704927,0.4791666666666667
과매도프록시,lv60+to20,+ev_buyback60,20,약세,228,0.12078914620778637,-0.000596016777564903,-0.002547468982733199,0.0013017391141048457,0.5043859649122807
과매도프록시,lv60+to20,+ev_dilution60,20,전체,629,0.149768447926923,0.00555723911303231,0.003123303605511598,0.008034024820777226,0.6581875993640699
과매도프록시,lv60+to20,+ev_dilution60,20,강세,297,0.18802539514036948,0.004721573866715921,0.0010151746411612508,0.008681412984428736,0.6195286195286195
과매도프록시,lv60+to20,+ev_dilution60,20,조정,56,0.10152218125833302,0.009345235997088003,0.0034424925509118566,0.015293371685037848,0.7678571428571429
과매도프록시,lv60+to20,+ev_dilution60,20,반등,48,0.10699258132297713,0.0016271851217652192,-0.004122101993199509,0.00829493186334014,0.4791666666666667
과매도프록시,lv60+to20,+ev_dilution60,20,약세,228,0.12078914620778637,0.006542797640355422,0.0040842311193459244,0.008788712672307136,0.7192982456140351
과매도프록시,lv60+to20,cut:ev_dilution60,20,전체,629,0.149768447926923,0.0015215076956672084,-0.002131351372643323,0.005762365844781357,0.5135135135135135
과매도프록시,lv60+to20,cut:ev_dilution60,20,강세,297,0.18802539514036948,0.004336238816920041,-0.001896565509795427,0.010288488034368253,0.5622895622895623
과매도프록시,lv60+to20,cut:ev_dilution60,20,조정,56,0.10152218125833302,-0.002046792809409678,-0.01283389207898024,0.005896768958148479,0.5357142857142857
과매도프록시,lv60+to20,cut:ev_dilution60,20,반등,48,0.10699258132297713,0.00943940344718408,-0.0030401197635904296,0.02175276211079329,0.6041666666666666
과매도프록시,lv60+to20,cut:ev_dilution60,20,약세,228,0.12078914620778637,-0.002935550685037158,-0.007862620463566717,0.0025689244336798474,0.42543859649122806
과매도프록시,lv60+to20,+downvol60,20,전체,629,0.149768447926923,-0.0015511842761393507,-0.004471766092339782,0.0015062542886323863,0.4960254372019078
과매도프록시,lv60+to20,+downvol60,20,강세,297,0.18802539514036948,-0.005186548124940311,-0.00937986851027178,-0.0008932952731425388,0.4074074074074074
과매도프록시,lv60+to20,+downvol60,20,조정,56,0.10152218125833302,0.0028642860574984324,-0.005320858771986301,0.010878395072770386,0.5892857142857143
과매도프록시,lv60+to20,+downvol60,20,반등,48,0.10699258132297713,0.0035433460397940922,-0.0017675875723450808,0.008759769286919263,0.6458333333333334
과매도프록시,lv60+to20,+downvol60,20,약세,228,0.12078914620778637,0.0010273212907262823,-0.0035188571713467773,0.005770342154904908,0.5570175438596491
과매도프록시,lv60+to20,+hl_range20,20,전체,629,0.149768447926923,0.008244384343188558,0.0057544152592065535,0.01103059772849305,0.724960254372019
과매도프록시,lv60+to20,+hl_range20,20,강세,297,0.18802539514036948,0.006880856111184374,0.0030765606330175528,0.010224900842367246,0.7138047138047138
과매도프록시,lv60+to20,+hl_range20,20,조정,56,0.10152218125833302,0.009427960887991835,0.002488865031168761,0.015167656007846265,0.6964285714285714
과매도프록시,lv60+to20,+hl_range20,20,반등,48,0.10699258132297713,0.01100537170875871,0.002409348549130404,0.019863114130755654,0.7708333333333334
과매도프록시,lv60+to20,+hl_range20,20,약세,228,0.12078914620778637,0.009148595767964398,0.005573659990010602,0.012802828605374293,0.7368421052631579
과매도프록시,lv60+to20,+volvol20,20,전체,629,0.149768447926923,-0.0051427503683172055,-0.012665299528337568,0.002429714795524057,0.45151033386327505
과매도프록시,lv60+to20,+volvol20,20,강세,297,0.18802539514036948,0.002400695281670528,-0.004779081884257387,0.010961574903331626,0.48484848484848486
과매도프록시,lv60+to20,+volvol20,20,조정,56,0.10152218125833302,-0.0052316514686387644,-0.025163169020611584,0.018673020398723962,0.4642857142857143
과매도프록시,lv60+to20,+volvol20,20,반등,48,0.10699258132297713,-0.01790081341599303,-0.04156264311526792,-0.00022906193339886985,0.3541666666666667
과매도프록시,lv60+to20,+volvol20,20,약세,228,0.12078914620778637,-0.012261337518053653,-0.028180361384849445,-0.00016274019480112668,0.42543859649122806
과매도프록시,lv60+to20,+gapfreq60,20,전체,629,0.149768447926923,-0.006253749014771665,-0.011778504364458998,-0.0008109602461190166,0.49761526232114467
과매도프록시,lv60+to20,+gapfreq60,20,강세,297,0.18802539514036948,-0.01545897268250427,-0.02306745980065578,-0.008055916917682013,0.39730639730639733
과매도프록시,lv60+to20,+gapfreq60,20,조정,56,0.10152218125833302,-0.007589997589654884,-0.01961294915547792,0.0017931286355064957,0.42857142857142855
과매도프록시,lv60+to20,+gapfreq60,20,반등,48,0.10699258132297713,0.010574865143594028,0.0028578388627896615,0.018039269590642937,0.7291666666666666
과매도프록시,lv60+to20,+gapfreq60,20,약세,228,0.12078914620778637,0.002522601291844521,-0.005899736388776392,0.012191644409345673,0.5964912280701754
과매도프록시,lv60+to20,+amihud20,20,전체,629,0.149768447926923,-0.03989904085137924,-0.049397865556442475,-0.030517659301381537,0.246422893481717
과매도프록시,lv60+to20,+amihud20,20,강세,297,0.18802539514036948,-0.06994934283257344,-0.08387071273941124,-0.05875805825026722,0.09427609427609428
과매도프록시,lv60+to20,+amihud20,20,조정,56,0.10152218125833302,-0.014608264757803153,-0.03515684008224844,0.016339325474726225,0.35714285714285715
과매도프록시,lv60+to20,+amihud20,20,반등,48,0.10699258132297713,-0.025065518637869714,-0.046361748101196594,-0.0038104864026656856,0.2708333333333333
과매도프록시,lv60+to20,+amihud20,20,약세,228,0.12078914620778637,-0.010089184882405745,-0.02077569984855632,0.0005480172552498957,0.41228070175438597
과매도프록시,lv60+to20,+beta60,20,전체,629,0.149768447926923,-0.013696521406054575,-0.023301590783982824,-0.004422559936554007,0.4117647058823529
과매도프록시,lv60+to20,+beta60,20,강세,297,0.18802539514036948,-0.027823236386616993,-0.04016420470717183,-0.01597536644474649,0.2895622895622896
과매도프록시,lv60+to20,+beta60,20,조정,56,0.10152218125833302,-0.016629548926774467,-0.05812444689101493,0.02433589127326323,0.375
과매도프록시,lv60+to20,+beta60,20,반등,48,0.10699258132297713,0.00393359941235764,-0.012598642406130622,0.025743233445230596,0.5625
과매도프록시,lv60+to20,+beta60,20,약세,228,0.12078914620778637,0.0017141719759786217,-0.012326712893322489,0.01813663075996764,0.5482456140350878
과매도프록시,lv60+to20,+skew60,20,전체,629,0.149768447926923,-0.01477691523673055,-0.02019331783988089,-0.009681752650932046,0.302066772655008
과매도프록시,lv60+to20,+skew60,20,강세,297,0.18802539514036948,-0.01684629604045285,-0.022226193411954694,-0.010950402395357134,0.25925925925925924
과매도프록시,lv60+to20,+skew60,20,조정,56,0.10152218125833302,-0.01930091206469402,-0.025017334020237945,-0.010412226010608587,0.14285714285714285
과매도프록시,lv60+to20,+skew60,20,반등,48,0.10699258132297713,0.0052115820846176985,-0.005775305388925784,0.01944725191241935,0.4791666666666667
과매도프록시,lv60+to20,+skew60,20,약세,228,0.12078914620778637,-0.015178222036525447,-0.02400304718858253,-0.006626933705842167,0.35964912280701755
과매도프록시,lv60+to20,+price_lvl,20,전체,629,0.149768447926923,-0.006388628002891572,-0.01579616711128173,0.0037793316148179664,0.4960254372019078
과매도프록시,lv60+to20,+price_lvl,20,강세,297,0.18802539514036948,0.010532392896414604,0.0012883987341543702,0.021163262337349924,0.5757575757575758
과매도프록시,lv60+to20,+price_lvl,20,조정,56,0.10152218125833302,-0.012098157992178334,-0.04436209560497066,0.018217287016101955,0.5714285714285714
과매도프록시,lv60+to20,+price_lvl,20,반등,48,0.10699258132297713,-0.022325989841330208,-0.05628212303147559,0.005678838291694249,0.4375
과매도프록시,lv60+to20,+price_lvl,20,약세,228,0.12078914620778637,-0.02367290940398289,-0.04162311678817526,-0.010026115485859279,0.38596491228070173
과매도프록시,lv60+to20,+lv20,60,전체,589,0.19584063770399368,-0.0052815894917263954,-0.009320734043026524,-0.002049797850095337,0.4091680814940577
과매도프록시,lv60+to20,+lv20,60,강세,297,0.20294777039087747,-0.007561241338265543,-0.012630613465829043,-0.0025241636297705897,0.3771043771043771
과매도프록시,lv60+to20,+lv20,60,조정,56,0.23415627134614586,-0.005555972850781946,-0.017986819599044003,0.006501351557811509,0.39285714285714285
과매도프록시,lv60+to20,+lv20,60,반등,48,0.19171734861976542,-0.003399482806382591,-0.014176390044275391,0.00836767142804729,0.4791666666666667
과매도프록시,lv60+to20,+lv20,60,약세,188,0.17425246740653605,-0.0020790312702756784,-0.006658384876610209,0.0020642408569461292,0.44680851063829785
과매도프록시,lv60+to20,+rv21,60,전체,589,0.19584063770399368,-0.005198508741182787,-0.00923405885059044,-0.0021409061048803042,0.41765704584040747
과매도프록시,lv60+to20,+rv21,60,강세,297,0.20294777039087747,-0.007484837092897343,-0.012477699853101015,-0.002689048213230927,0.3872053872053872
과매도프록시,lv60+to20,+rv21,60,조정,56,0.23415627134614586,-0.005976216839238285,-0.018398343334783924,0.006838615779811282,0.375
과매도프록시,lv60+to20,+rv21,60,반등,48,0.19171734861976542,-0.0036000682437286467,-0.01347670050160866,0.007758975983542214,0.4791666666666667
과매도프록시,lv60+to20,+rv21,60,약세,188,0.17425246740653605,-0.0017630511344139971,-0.006203215056035979,0.0023577056524690665,0.4627659574468085
과매도프록시,lv60+to20,+nh252,60,전체,589,0.19584063770399368,0.008090560307958093,-2.491362392075562e-05,0.016525712824253736,0.5551782682512734
과매도프록시,lv60+to20,+nh252,60,강세,297,0.20294777039087747,0.015568679717267518,0.0038884909716801006,0.026509212559053905,0.6026936026936027
과매도프록시,lv60+to20,+nh252,60,조정,56,0.23415627134614586,0.021595905786461877,0.003713927793604228,0.04374836978368475,0.6607142857142857
과매도프록시,lv60+to20,+nh252,60,반등,48,0.19171734861976542,-0.016240920634061396,-0.03573705355195731,-0.001191928664123617,0.3125
과매도프록시,lv60+to20,+nh252,60,약세,188,0.17425246740653605,-0.0015338531289790177,-0.01105881422774045,0.008437112309160921,0.5106382978723404
과매도프록시,lv60+to20,+dlow252,60,전체,589,0.19584063770399368,-0.033296779334288026,-0.040410437496686,-0.026681773745146405,0.200339558573854
과매도프록시,lv60+to20,+dlow252,60,강세,297,0.20294777039087747,-0.04205295115946458,-0.051833295353228497,-0.0330571765959069,0.15824915824915825
과매도프록시,lv60+to20,+dlow252,60,조정,56,0.23415627134614586,-0.04493431628423285,-0.062052686524894186,-0.03337927296874267,0.08928571428571429
과매도프록시,lv60+to20,+dlow252,60,반등,48,0.19171734861976542,-0.01170400393555382,-0.024638676803175257,0.0043829032628032475,0.2708333333333333
과매도프록시,lv60+to20,+dlow252,60,약세,188,0.17425246740653605,-0.02151043953569705,-0.031152448442055804,-0.012122004494653824,0.28191489361702127
